cid,text,time,author,channel,votes,heart
,,,,,,
UgzoIm4YOKqjpHdZde94AaABAg,"Cứ mỗi lần nghe bài hát này là tôi đều khóc, bao nhiêu lần nghe là khóc bấy nhiêu lần🥺",3 ngày trước,Thanh Nhàn,UCioAqingeYZhDQihceu0u4g,0,FALSE
,,,,,,
UgzC6sA9ORB2OSkDFBJ4AaABAg,Quá hay a oi❤,4 ngày trước,Thị Phượng Nguyễn,UCg4LEzy7S_oP8Sgh41aAvdA,0,FALSE
,,,,,,
UgysZlo3QZhWhKmIdll4AaABAg,Bài hát này tôi nghe 100 1.000 lần tôi đều khóc gì quá Hay quá ý nghĩa Chúc anh trai hát tuyệt vời,2 tháng trước,Trang Pham,UCcF8pnOZzj-HL4jdvjO2L5w,0,FALSE
,,,,,,
UgzaMilwPGwsc2KTpzJ4AaABAg,"Bài nào của a cũng hay, tiếc ko có karaoke",3 tuần trước,Khanh Trongnguyen,UCZ2GMf3f2MWd0Jraz2TcxVw,0,FALSE
,,,,,,
UgxHqyUVlGQ6WQja3Vx4AaABAg,"Quá hay lúc nhỏ cứ ao ước mau lớn khi lớn lên mình có thể làm đc nhưng thứ mình muốn và ko có ai quản lý
Nhưng lớn lên bước ra đường bon chen với đời mới phát hiện ra tuổi thơ là lúc mình hp nhất vô u vô lo",2 tuần trước (đã chỉnh sửa),mê truyện,UCTTBec3IlJ6vmQSAuDdlyUg,3,FALSE
,,,,,,
UgwcjbbvaKof2-eWwX14AaABAg,❤❤,10 ngày trước,ĐỘC LẠ CẦN THƠ MÃI ĐỈNH,UCBFfIuvIom7SLLSY0Dsc1ZQ,0,FALSE
,,,,,,
UgxJoLoL1ZtbiyfeAvV4AaABAg,Hay lam anh trai oi.y nghia,1 tháng trước,Năm Tạ Văn,UCALQg0aX5-SnDPJ9QW3gNBw,0,FALSE
,,,,,,
Ugxdgl79XFp1hv8boS14AaABAg,Một là bài này hay là bài Ngước Mắt Nhìn Đời của Phú Lê ca Cho tôi nghe hai bài này suốt đời không chán,2 tháng trước,Trang Pham,UCcF8pnOZzj-HL4jdvjO2L5w,0,FALSE
,,,,,,
Ugy80LWfZonLDm_J6iJ4AaABAg,Nhạc hay lắm nha,2 tháng trước,Thaico Hoang,UC4ATQi20MwqlI5Aw8Vg0D6Q,0,FALSE
,,,,,,
UgzpNl5jHG6qEbukKc14AaABAg,hay quá  nghe muốn khóc luon cam on a nhiều,3 tuần trước,Hiền Phạm,UC1k2cr3FfkGGFW994jPE9mQ,1,FALSE
,,,,,,
Ugy9OkUvozeI1VjvOXR4AaABAg,nhạc hay,4 tuần trước,hoang nguyen,UCfpcOs1h3MrPh6dhZjaFsFQ,0,FALSE
,,,,,,
UgwN0gNNuVFlC14L4uJ4AaABAg,Cảm ơn tác giả đã cho tôi nghe một tuyệt phẩm trên cả tuyệt vời 👍❤,2 tuần trước,Cuong Nguyen,UCh9do3dfVK7VF3dC19L0dgg,1,FALSE
,,,,,,
UgzTWojf3TE33tbVJ7t4AaABAg,Buồn mà nghe anh trai hát. Khóc luôn 😢😢 hay tuyệt vời 👍👍💯,4 ngày trước,黎CHIN FENG,UChDgzKzJ-8X3nq8XAt-tU_w,0,FALSE
,,,,,,
UgzIAOXI_8Usl34DDol4AaABAg,Sáng đươc nghe ĐL hat tối cũng được nghe hihi vui lăm luôn.❤,2 tháng trước,Thu Vân,UCF1k3_yrrzEaK_UmS_i_4RA,2,TRUE
,,,,,,
Ugx4Te_JmmR2_SEk_Tl4AaABAg,"Mời quý vị và các bạn xem thêm: LẠNH GÁY âm mưu hèn hạ của con gái thuê giang hồ đốt xe, đánh ghen giết nhầm cha: https://youtu.be/n7jEYvQhAqU",3 ngày trước,@antvtruyenhinhcongannhandan,UCIg56SgvoZF8Qg0Jx_gh6Pg,1,FALSE
,,,,,,
UgwZsPkhpaIDEos4iEd4AaABAg,Cam mỹ 😂,40 phút trước,Huê Trương,UCJJ92-8IR30DIIYsEar-N9w,0,FALSE
,,,,,,
UgyLaJBRP48FI7M7xBp4AaABAg,United States of Claimbodia LOST…,1 giờ trước,Krist EX,UCgeEQHJbU051B7rreQiPW8Q,0,FALSE
,,,,,,
UgxarmXwzPR7XVrSzWt4AaABAg,Cambodia nhưng nó lạ lắm,5 phút trước,Tuan Vovan,UCPLQO3HQw4qx9-alyd_BLGA,0,FALSE
,,,,,,
UgyhOyC5_RsXm0Vkw5d4AaABAg,Có ai thấy văn hoá Việt Nam ta vô cùng giàu đẹp ko ạ?,11 tháng trước,@vanhoaquanhta123,UCkUutMPdXLXU-UL0PD3rnCg,0,FALSE
,,,,,,
Ugw4ALHmv6aJIWPfLyh4AaABAg,B ơi có thể cho mình mượn bản gốc của video được k ạ!! Mình đang cần để lm bài tập ạ,5 năm trước,@LinhNguyen-nj5wh,UCkDw9Yw8ceJaKelXIz5zTGg,0,FALSE
,,,,,,
Ugw1gKOSS6MosnYNj4N4AaABAg,Tuyệt vời,3 năm trước,@hiyou808,UCaHOH_LOcEv0f1iOOalm-Ug,0,FALSE
,,,,,,
UgwT_FMzdnv2xVWICVJ4AaABAg,mình ủng hộ bạn mong bạn ra nhiều clip hay hơn nữa nhé,2 năm trước,@hoaluupham7289,UCtm1A_F19wGFCZonsOK6cxw,0,FALSE
,,,,,,
UgxzdSOFSDTD8XsTSyR4AaABAg,video rất hay ạ,3 năm trước,@quynhnga8505,UC0Djq50_RsKroWHI_vRHjLA,0,FALSE
,,,,,,
UgwSSGY02bozm_I_E3d4AaABAg,Dạ cho e xin clip này ạ mà hk có giọng e làm thuyết trình vs ạ cảm ơn a nhiều ạ,2 năm trước,@buihanh562,UCxxEnHYBZeC9OnzaeBwmXng,0,FALSE
,,,,,,
Ugy1W4CpqEWVeDchWQJ4AaABAg,Công nhận quá công phu,4 năm trước,@PNVTPhuongNga,UCL5iOsW4A7bT9DdcE8GLvaQ,1,FALSE
,,,,,,
UgyrMpgkdQymdLiks9l4AaABAg,bạn có thể làm về  giộng nói của nước mk ko,5 năm trước,@lamvan154,UCvMEw7bFrICD3CGlZk0guZQ,0,FALSE
,,,,,,
UgwDyL3TFCk01zsw6Mt4AaABAg,video tuyệt vời,2 năm trước,@nguyentheu82,UCSmQ3MbSPKU_BBR4J7fJHGg,0,FALSE
,,,,,,
Ugjm12u1w6BDoHgCoAEC,Một video ngắn mà giới thiệu dc 3 miền của đất nước,7 năm trước,@vanle5429,UChxLDz8nJODA1QBWlnJveag,8,FALSE
,,,,,,
Ugz9l_Qt51g4IwAVeaJ4AaABAg,Miền Nam thiếu rất nhiều ạ! Kể ra nhưng ko có hình ảnh minh họa ạ?!,3 năm trước,@phamhung7711,UCR4YrtYYRd0_OJ5yBFwqA-Q,1,FALSE
,,,,,,
UggbTQwjjoFcUHgCoAEC,rất hay Trung à.,7 năm trước,@vanle5429,UChxLDz8nJODA1QBWlnJveag,5,FALSE
,,,,,,
UgxCJu3DU_Sfoo9Dd3x4AaABAg,Đến cái ghép nhạc cũng hay,3 năm trước,@hiyou808,UCaHOH_LOcEv0f1iOOalm-Ug,1,FALSE
,,,,,,
UgynnyQloxip8K3AKs94AaABAg,"Mình tra được 1 số bài :
0.00s : https://youtu.be/94y6svVU4so
0.35s : https://youtu.be/CuA20lr1-0E
1.34s : Trống cơm 
3.10s : https://youtu.be/lRVySMVgs0g
4.48s: https://youtu.be/TkzH0Vqb1a8
... ... đoạn cuối lặp lại bài đầu",1 năm trước,@nlb25501,UC5sR5GnuoAvK6s3RFQekmPA,0,FALSE
,,,,,,
UgwIGDikdH_ByrpyaJV4AaABAg,đã có mặc ủng hộ bạn hiền.hóng video típ theo,3 năm trước,@tieututieutu97,UCXN3cIv4bLrtkmgzJkD7ABg,0,FALSE
,,,,,,
Ugx0pSkI3g1NVnPbBYF4AaABAg,cho minh xin vedeo nay voi,1 năm trước,@tramle1543,UCwfuAsmQOBAQ5G5vF6UOgLQ,0,FALSE
,,,,,,
UgyxHRjQTxFLaXy78Fp4AaABAg,Sự thật là vậy ???,2 năm trước,@aihiepquach283,UCwjK_1_jMYsBOdOS2aW24SA,0,FALSE
,,,,,,
UgxKNW7omNA5R2NYBiB4AaABAg,"Văn hóa chủ lưu (ng kinh) là đông á. Ng việt xưa đã có mặt ở sông dương tử r, việt nam mới là gốc của đông á. Vua quang trung muốn đòi lại lưỡng quảng cơ mà. Quảng đông lẽ ra là của ng việt. Quảng đông là của ng việt cho đến thời ngô quyền, nhưng đã mất sau lần ngô quyền đánh quân nam hán, bởi vì quân ông đã cạn kiệt, hao tổn sau chiến tranh. Và các đời vua sau k muốn gây hấn với trung hoa nữa nên cũng k đòi. Ông quang trung có lên sách đòi lưỡng quảng nhưng tiếc thay ông qua đời sớm, sau này vua nguyễn cũng bỏ luôn.... bây h nhiều ng việt dốt nát k muốn theo đông á truyền thống của mình, họ thà nhận đông nam á chứ k muốn làm đông á. May thay giới trẻ vn ta đang ngày ngày phục dựng lại trang phục xưa mang đậm dấu ấn bản sắc. Nên hy vọng nhiều ng việt hơn hãy phát triển nét đẹp văn hóa đông á của mình. Đông á k phải của riêng bọn hán. Nó là của 4 nc trung nhật hàn việt tạo thành qua nhiều thế kỷ. Đầu tiên là ng việt và trung quốc ( đã có ảnh hưởng văn hóa với nhau từ rất sớm) tiếp đến là ng hàn ng nhật. Phải nói việt nam là 1 trong những quốc gia ""đông á"" sớm. Văn hóa phùng nguyên và đông sơn cũng đã có nhiều điểm tương đồng với văn hóa hà mỗ độ từ hơn nghìn năm trước. Vì vậy hãy phát triển văn hóa ta chứ đừng tự nhục về nét đông á truyền thống của mình nữa...",11 tháng trước,@cuocsonggame8882,UC2K6sXn45z8ej0s57Dd0Y8Q,1,FALSE
,,,,,,
UgzTl89ATRQDR_dDrA54AaABAg,E xin nhạc ạ,3 năm trước,@manki8179,UClGjJC2HAI5pu9ky-vfocOw,0,FALSE
,,,,,,
Ugx7GkXjNNmMPyT2asl4AaABAg,i am achunhac đặng,1 năm trước,@anhtran-yp8xk,UCAA8Pa_Wa9T-JbPn5Hz5qEw,0,FALSE
,,,,,,
UgxmFdlb_hO-6L70Xmh4AaABAg,Anh thủ môn kiểu bất lực 🤣🤣😂😂,8 tháng trước,Hạ Nguyen,UCtYJZtVYNdp8rYBlRjKvZ4Q,8,FALSE
,,,,,,
UgyICvogwSEsOcJN_QV4AaABAg,Có ai vô video chỉ vì thấy ảnh bìa Video  như tôi ko ???,1 năm trước,BVN_Gogito_Mugen,UCF9l8nYJMLKe6aDRlsEJ4xw,3,FALSE
,,,,,,
Ugx0ll6vEygQbEhjNzV4AaABAg,Đúng là bé Thủy đầu óc kinh doanh nên tài chính thu chi rất căn bản nên mới được như vậy... Ngưỡng mộ hai vợ chồng quá 殺殺殺,1 năm trước,GBA PHOTOS,UC6vxYzKmIEX1sWBgsNTJBdQ,5,FALSE
,,,,,,
UgwXoiHnoP26re7B8bd4AaABAg,Coi Cấm Cười ...Hahaha...♨🌞♥,2 tuần trước,Yasushi Takasaki,UCmyK3IDfyrvcQ6LouR550IA,1,FALSE
,,,,,,
Ugx_2UJLb4xTx7Qd3KN4AaABAg,8:20 Mọi người ngã nhưng còn 1 ông vẫn đi như bình thường:))),1 năm trước,Nguyễn Đức Minh,UClz7gy1MTry9CZ9bNV4viqw,13,FALSE
,,,,,,
UgwayyguFiTZAH-ic4F4AaABAg,Tấu hài nhất vẫn là Bảy Né! 😂,1 năm trước,Y Nốc,UC_ubLQi9lUa7zaO7N8BP_8Q,3,FALSE
,,,,,,
UgwBm_GMfgVgRtubTE14AaABAg,Thích nhất ở chỗ đua xe đạp 😂😂😂😂😂😂😂😂😂😂😂😂,1 năm trước,Hoàng phúc Trần,UCRlLLBwljh8GAuzwOkfsOSw,2,FALSE
,,,,,,
Ugytrr9D2jFexF1E2OB4AaABAg,8:14 1 pha heatshot của anh trọng tài:))),1 năm trước,Thư Thu,UCKhiNmXdkkzQYyIftUCiL6g,12,FALSE
,,,,,,
UgynZwXka6evAqa5n5N4AaABAg,"Thi chạy xe đạp.Mà như tấu hài.Cả đám tấu hài.Khỏi đua,để ông kia win😂😂😂😂Tuy là sự cố ngoài ý muốn.Nhưng tôi lại mắc cười 😂 😆",1 năm trước,Cuồng Anime,UCL-TqIfXuf0ZXBOoHL79i5g,2,FALSE
,,,,,,
Ugy6ZZdV5u4lm6t3bid4AaABAg,Em cười chạy cả nước miếng 😂😂,2 tháng trước,beautiful123,UCHXpKU6Ub07jS3tizPLTbzA,0,FALSE
,,,,,,
UgzZ5h1N1N7Si6aMDst4AaABAg,Cười đột quỵ luôn 😂,1 năm trước,fan gaming,UC00jeUhAKsvxarvu9gfLe1A,3,FALSE
,,,,,,
UgxNQ068Wcm-qY_4OI94AaABAg,Em nghĩ cái cúp nó rơi xuống đất là còn gì nữa đâu mà không khóc với sầu 😂😂,1 năm trước,Thanh Chu,UCO8NHeiMKo7HgP4o9TK8ONg,3,FALSE
,,,,,,
UgxOA2GjxurzOaltN5R4AaABAg,4:10 pha chiến thắng+ăn mừng tại bàn tiệc 😄😄,1 năm trước,Điểu đơn Official,UClNMP4LNeEom2gX4Kna-QIQ,6,FALSE
,,,,,,
Ugw0qZBNRXW1Lox5-Tl4AaABAg,Cái khúc từ 4:04 đến 4:10 nhìn anh đó nhảy đúng ghê luôn. Nhìn như người dơi ngoài đời thực í,1 năm trước,Suzii Official,UCaAEcfcOkKWubU0PvQsJm2A,6,FALSE
,,,,,,
UgyjJS3uibZv-rA6UXR4AaABAg,Ai buồn mấy khi xem các vido của bạn cũng hết buồn nhỉ,11 tháng trước,Ngà Đông Võ,UCicq5kF2CIdztQu38p71U5Q,1,FALSE
,,,,,,
UgzGop0lbBxBRLXjdmd4AaABAg,Mới coi cười sặc nước miếng :))),1 năm trước,Airbus A350,UCIcCE053kC3nCOcDNeN6ceg,9,FALSE
,,,,,,
UgxvoWPnpB8R-kPz8xd4AaABAg,"Em xem video này mà cười vỡ bụng haha , đen thôi đo quên đi",1 năm trước,Ngọc Phùng tủ nhựa,UCxvkDdaAyTaM___VGPHvRMw,1,FALSE
,,,,,,
UgzScuHpGs54Ty_v3354AaABAg,0:37 cười chảy hết cả nước mắt cảm ơn Ad,1 năm trước,Chỏ Blue,UCJeCUCpcUWgwnQ8KJZthPPQ,12,FALSE
,,,,,,
UgyIuUb5V9gRx4-miEF4AaABAg,"Nếu bạn đọc được bình luận này, bố mẹ bạn sẽ qua đời trong vòng 5 năm nữa. Để thoát khỏi lời nguyền này, bạn cần phải sao chép nó và dán nó vàn năm bộ phim hoạt hình khác. Tôi xin lỗi, tôi xin lỗi, xin hãy tha thứ cho tôi, tôi cũng bị ép. Tôi thành thật xin lỗi rất nhiều",1 ngày trước,@nguyenlethenhan3593,UC7WceL4FOBHOaNxe90lMPmg,0,FALSE
,,,,,,
UgzVkU40WvJxLQrRvg94AaABAg,Hay quá chị ạ 😍😍,1 năm trước,@QuanNguyen-cu3vz,UCMC9Yfr2R0ltccjW3LXuo4g,1,FALSE
,,,,,,
UgxN7w2_95MEsY7zHYl4AaABAg,VAnh review các phần phim Blade( Săn Quỷ) đi. Cảm ơn Ad😘,1 năm trước,@tuanthinhhoang8153,UC4dw3DGbkwDmCIjgkwF3Cbw,0,FALSE
,,,,,,
Ugx3VaHRIbsCoeoDQyR4AaABAg,Công nhận con tôm thấy bé thế mà bắn 1 phát mà như là ném boom,1 năm trước,@tuongthanh3887,UC-M7inO-D92Uul5rDcriIPw,4,FALSE
,,,,,,
Ugx6WrcEDoVFkZdw1cx4AaABAg,2:48 Tội nghiệp Benji phải làm mồi cho cá mập 🥲🥲🥲,1 năm trước,@kimlongtuongquan,UCFTB5WhsufJfFLCMbKk3yQg,2,FALSE
,,,,,,
Ugx0vc1E6-um9MjXAVN4AaABAg,hay quá chị ơi <3 <3,1 năm trước,@nhanlorion2212,UCTlXz2HrdSUY4NIaeN3SARQ,1,FALSE
,,,,,,
Ugya7_2bOEQILs28I694AaABAg,Tôi vẫn chả hiểu ý nghĩa cái chết của con hải cẩu em kia '-',2 tháng trước,@Pen-Ice,UCG097_tFseutLIANkDOejvA,0,FALSE
,,,,,,
Ugw0UznJ-yZHSTjqtat4AaABAg,rốt cục con cá heo sợ chết đuối lại là cứu tinh cuối cùng :| (làm mấy bộ về đua xe hay đua máy bay loại loại hoạt hình như vậy đi e),1 năm trước,@laonapxuongnuitimgaivechot8584,UCxYX9meWP9vm5Uafp_gM0MA,1,FALSE
,,,,,,
UgzcYP4ytujXNI2ZKll4AaABAg,chị rivew dễ thương ghê ta 😚,1 năm trước,@laituannam6906,UCOOBYTA3KghlwaLYilaHhQA,1,TRUE
,,,,,,
UgyxzQs8YuDa8TQZb_t4AaABAg,0:33 cá heo chết đuối 🤣🤣,1 năm trước,@thangvu7322,UCA-As2uwiRXJaitjcl7m1dQ,4,FALSE
,,,,,,
Ugy1MH5zmDNAxIPuVo54AaABAg,Ad review phim turning red đi,1 năm trước,@Nabcute,UCF8bShVjp5uNwvCggzJ7GIg,0,FALSE
,,,,,,
UgyFDU-Vev3BPv3XRd14AaABAg,Phim hoạt hình ntn hay lắm,1 năm trước,@thangvu7322,UCA-As2uwiRXJaitjcl7m1dQ,0,FALSE
,,,,,,
UgxH7bcm_VcJCjGE6J94AaABAg,Xem một ít thấy buồn cười zã man,1 năm trước,@thangvu7322,UCA-As2uwiRXJaitjcl7m1dQ,1,FALSE
,,,,,,
Ugwfl2y-3FC-zgJkdcp4AaABAg,Hay quá,1 năm trước,@lonelychiomotminh7699,UCS9gDVCsdyDR8zN7RU1tSeg,1,FALSE
,,,,,,
UgwPwFGnrpeUut8jmi54AaABAg,Trời cá thu hổ báo quá :))),1 năm trước,@phongthichmod6973,UCWEbUsO1FYTSj6OzgR_CYPQ,1,FALSE
,,,,,,
UgyeZ6EWdxjidpUEIQp4AaABAg,Đang học nhưng vẫn vào xem,1 năm trước,@thangvu7322,UCA-As2uwiRXJaitjcl7m1dQ,0,FALSE
,,,,,,
UgzMl6pjuPG4Ut_eBZh4AaABAg,Phim này xinh quá,1 năm trước,@dungha8186,UC3NCNLTvsTdL2U8OUns7Ljw,0,FALSE
,,,,,,
Ugz0ToN2rY27Yi6yNU14AaABAg,Ủa nó là cá heo mà sao lại là cá voi,1 năm trước,@chinguyen8456,UCTUx5Y0xdYwnLMc19Hcub-Q,0,TRUE
,,,,,,
UgzJBJ-OrnB-P1jeDud4AaABAg,vãi ò😆😆😆😆😆😆,2 tháng trước,@hoangkhang642,UCEBbDNXpowbR2T8SE7a7oUA,0,FALSE
,,,,,,
Ugzb3WHeLbA3W-PDJy94AaABAg,"Cá heo hút thuốc dưới nước, hảo logic",1 năm trước,@_sang-_-oi_9788,UCHPwnaku60tyPZ-aH55qU1A,2,FALSE
,,,,,,
UgzzqfCWVIdxT2sWsSx4AaABAg,Nhạc này mà chơi bản cha cha nghe cực chất. Nghe rất phê,7 tháng trước (đã chỉnh sửa),Khanh To van,UCByD7Zk3R9Oa9plzZN_w42w,17,TRUE
,,,,,,
UgxFmkeh5-rQCpAOu254AaABAg,Anh ra thêm vài bản kiểu này đi nghe tê quá mà cho bass chắc căng miếng nữa thì hết sảy con bà 7😆😆,2 tháng trước,Vàng Trần,UC3geufyTVxP5KftWOUs-9Pg,3,TRUE
,,,,,,
UgzZNRA5FZefZUumHnd4AaABAg,Nhạc này phê nhất trong các bản tét loa.,9 ngày trước,Khoa Phạm,UC5yZJc4OQ2jM_Hkqc6zLhZQ,1,FALSE
,,,,,,
Ugw7ORbtZWrzOresA4l4AaABAg,"Quá phê, tai nghe 250k mà đã thấy phê rồi hjhi",4 tháng trước,Đức Việt,UCX6CcwQyM32mVfwD1z4WWtA,4,TRUE
,,,,,,
Ugwx3PMMCstwHAPkRjJ4AaABAg,người ta mở test loa mình mở luôn cho tụi thanh niên quẩy 🤣,1 tháng trước,Hào Văn,UCLQNYnX31-c9dSKZUZF9InQ,2,TRUE
,,,,,,
UgzVVMw5nvqKn-WNdtR4AaABAg,Nghe với tay nghe cực đã,2 tháng trước,công Khanh,UCPExpGALwNNlmMHaorBAi6A,0,TRUE
,,,,,,
Ugw5Bm3o3ybudfhkcdx4AaABAg,Beat chiến. Nhạc chất lượng cao! 👌,8 tháng trước,Frank Bui,UCCObPReWLfJBpet3_ft3dqg,5,TRUE
,,,,,,
Ugw5wL94vaLYiFgVQw14AaABAg,Quá đỉnh cặp sup hơi vỗ thì thôi rồi nhé.,5 tháng trước,Audio Hàng Chính Hãng,UCLLuitYNylYwguN8xgxHorQ,5,TRUE
,,,,,,
UgyOG8d_Dpv38lrjdHl4AaABAg,ép tim quá ad ơi 😂😂😂,3 tháng trước,Aaron,UCgMvru8RbQTOz9PsFyI1gYA,3,TRUE
,,,,,,
UgwMiADKS1pWtdeRKiF4AaABAg,Bass căng quá,2 tháng trước,công Khanh,UCPExpGALwNNlmMHaorBAi6A,0,TRUE
,,,,,,
Ugy-hTJRzCEtuTAQMkR4AaABAg,Quá lực luôn a ơi,5 tháng trước,Trang Phương,UCA7GEU86_jPezRfNLKDlZWQ,4,TRUE
,,,,,,
Ugxc8QjkADJ-pw6GKs14AaABAg,Nhạc quá đỉnh,7 tháng trước,nhatttttt,UCmzxqJ_K-rInAvOpbTXbiAg,1,TRUE
,,,,,,
Ugx7uVZqmsrcWGIS1DN4AaABAg,Nghe hoài không chán rất hay,2 tháng trước,Vàng Trần,UC3geufyTVxP5KftWOUs-9Pg,0,TRUE
,,,,,,
UgzKrgjxqcKBwtpcsZN4AaABAg,Nhạc này đeo tai nghe 250k mà vẫn thấy ghe là bạn biết như thế nào rồi,2 tháng trước,Hoài.thư,UCLI6LvPmbOEOO2vYUiVsN0g,2,TRUE
,,,,,,
Ugzz4nKPqs7uJALYogR4AaABAg,Mở quả nhạc tét đôi bmb 450c với 1 đôi full 25 bãi.đánh volume đẩy mới lên 10h.đã bị ông bô chửi roài😂,9 ngày trước,Khoa Phạm,UC5yZJc4OQ2jM_Hkqc6zLhZQ,0,FALSE
,,,,,,
Ugx4o0jINyOGnC2XSxV4AaABAg,quả nhạc chất lượng thật,2 tháng trước,Quy H,UCLn5LwFwlkva2RBrxuJZ3qA,0,TRUE
,,,,,,
Ugyj06XsT1UQxcSeGHt4AaABAg,Thák mấy anh làm nhạc nghe mà xua tan mệt mỏi,7 tháng trước,Huong Pham,UCG-QCYoHbzld0dG2Lie6DWw,6,TRUE
,,,,,,
UgypUsJRIkLybYoyBqh4AaABAg,HAY Quá CHÚ ơi,6 tháng trước,Cường Le,UCI5Pq8TvcNPS99frtUzhPlQ,3,TRUE
,,,,,,
UgxJuQZLSkDW0ue-L8d4AaABAg,Quá uy lực,5 tháng trước,duong hoang,UCl0zH8Lq7zkTy7st3yWMKsg,6,TRUE
,,,,,,
UgzVNNCCGx5WU_bCRjp4AaABAg,Đeo tai nghe chất lượng nghe phê,5 tháng trước,vivu videos,UCp7mObw9fpldKC8mdY8SVDQ,1,TRUE
,,,,,,
Ugx5X8rHzqxLh_hHNHZ4AaABAg,Nghèo* cũng có sáng tạo đấy😊😊😊❤❤,1 tháng trước,Hang Khach,UCo_sqiEoQIXhN1AsROBfK7w,15,FALSE
,,,,,,
UgxOBSsHVY0BNxPJi2d4AaABAg,❤😊,11 ngày trước,Лейла Калманова,UCMpKCqR69OcUSCiAdW6fMmw,1,FALSE
,,,,,,
Ugy5PijS09qlcu3oZIB4AaABAg,😮😂❤😊,1 tháng trước,Hankhanh_art,UC617lEYMBmHaUtRKIGUJWUg,1,FALSE
,,,,,,
UgwPkXRY0FCX92VHPc54AaABAg,Trop beau  le broke,2 tuần trước,Bota Fabrino,UCkdrPevkB55s53thk-Wz3HA,1,FALSE
,,,,,,
UgwN_0KeV65pSpcALsB4AaABAg,☀️,12 ngày trước,Nguyễn. T .Ngọc Anh,UCkYS_-IPiZJPPGVcBlAwTGQ,1,FALSE
,,,,,,
UgxWUqmYbdme5KA-dRR4AaABAg,Hay quá  2,1 tháng trước,NINA VO,UCJKnNN31fqGSCuRqj0vFKXw,2,FALSE
,,,,,,
Ugz6eCeZysW7y92OhrV4AaABAg,❤,1 tháng trước,Quân Luu,UCrTgd7b3kQkW4UUGUPsopeA,5,FALSE
,,,,,,
UgxP7_5rw8eyx2IZiN94AaABAg,Đó là đồng phục của cô gái buột  hai bên tốc,4 tuần trước,Sơn ca Hồ thị,UCZGPMK_T6RO_7m3FdgCBUHw,2,FALSE
,,,,,,
UgxtcQDTw7bQ8p5XpY14AaABAg,Đúng vậy 😍😍🤣🤣😂😂,11 ngày trước,Anh Tuấn Nguyễn,UCDxGDcYeB-DCgPXwB_vwBOA,1,FALSE
,,,,,,
UgzT7vx8OxZbIGzIA-t4AaABAg,Hình vẽ là ông mặt trời,3 tuần trước,Heang-Mi Dayy,UCHAUtkp7BBF-vgA5QBL_cRQ,1,FALSE
,,,,,,
UgwYiBbr4CE4updnYIV4AaABAg,Em hâm mộ anh lắm luôn đó,1 tháng trước,Tên Lương,UCs7q2ZbPilCgZPCfoq-OULg,2,FALSE
,,,,,,
UgzyBmgj4vV2ypfwV6B4AaABAg,Con nhà nghèo như này thì ai chả thế,4 tuần trước,Bình Nguyễn,UCiOc1HLodsgE0hTmEqzK9bA,1,FALSE
,,,,,,
UgzxvrZkMx3npHCN5jp4AaABAg,Anh chàng GIGARICH tên thật là j mn,9 ngày trước,Thanh Long Hồ Nguyễn,UCMhAv_K91sTRpw4W_WGAcyQ,0,FALSE
,,,,,,
UgzyNkiaCpwvzqb4O2x4AaABAg,☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️,1 tháng trước,Hongthu Dtdd,UCjWJ_0-TU_aVSlXngkTTG5w,1,FALSE
,,,,,,
UgzD7kr74XqRNFv6wmR4AaABAg,😢🎉,1 tháng trước,Hankhanh_art,UC617lEYMBmHaUtRKIGUJWUg,1,FALSE
,,,,,,
UgxOtmrasQG3wokxbJJ4AaABAg,Hay quá,4 tuần trước,Vy Thảo,UCXHNK0zedi3fxXD3vXRUJNQ,1,FALSE
,,,,,,
UgxqwBsRfiu9pKtIPEx4AaABAg,Đúng vậy,8 ngày trước,Bong Pham,UCKYAfSli2L_M013HPHfrVxA,0,FALSE
,,,,,,
UgyGsdKtsKqpaTCF7hF4AaABAg,Công nhận người nghèo hên quá còn người giàu rất kém,1 tháng trước,Ngoc Minh,UCzuU6qOaeYTYzz3lawU7qhg,7,FALSE
,,,,,,
UgztJRYHnxT87jL-Atd4AaABAg,💢🤬😡🖕🏿🖤👅🥊☠️💩👿🤮😵😈😼🦴🕷🪳🕸🦂🦟🪱🪡🎩🔇💸✂️🧪🪦,1 tháng trước,Thuy Hua,UC7CABeeNkn6T2Cuquh4kOUw,0,FALSE
,,,,,,
UgxaSfBrvn6A1PfsanZ4AaABAg,2 chị ạ,1 tháng trước,lien nguyenlien,UCb8AM_-AvbiKMvX7igcVJPg,2,FALSE
,,,,,,
Ugzl7zkwNzZaXgF8kPV4AaABAg,Cố lên của em cố lên cố lên cố lên cố lên cố lên,1 năm trước,Đáp Nguyễn,UCqAuV9jWYkVb8ba0hjvhKWg,10,FALSE
,,,,,,
UgwKb9eY3Sqv6b1sgql4AaABAg,Em chào chị ❤,2 tuần trước,vũ lê trường khang,UCU7k-bH_fJf0EAGnkBvO64g,1,FALSE
,,,,,,
UgyR9VyWN1_zs3QWr0N4AaABAg,chị choi liên quân đi chị test allain kirito đi,5 tháng trước,Tho Loc,UC50cpSQ6s7HjO1Ja2YoLU3w,3,FALSE
,,,,,,
Ugzxyv0bJv6RxqhoDqh4AaABAg,Ái chà chà đua xe ngầu quá,10 tháng trước,Nhật Minh TV,UCLt0uxZBaHqG9GhA6bCa2ww,16,FALSE
,,,,,,
